,Iteration,Metric,Min,Avg,Std,Max
1673,119,Susceptible,0.9166666666666666,0.9490476190476188,0.016668027155356473,0.98
1674,119,Infected,0.01,0.04076190476190476,0.016639706084967495,0.07333333333333332
1675,119,Recovered_Immune,0.01,0.01,0.0,0.01
1676,119,Death,0.0,0.00019047619047619048,0.000773717943298663,0.0033333333333333327
1677,119,Asymptomatic,0.99,0.9984761904761906,0.002301532566398961,1.0
1678,119,Hospitalization,0.0,0.0013333333333333333,0.001817027050317992,0.006666666666666667
1679,119,Severe,0.0,0.0,0.0,0.0
1680,120,Q1,0.03882404428334267,0.06919220983631612,0.011757237449567907,0.0991549649915309
1681,120,Q2,0.06141106025198141,0.08694414799912098,0.012086151260587579,0.10940639956573152
1682,120,Q3,0.07412210065774025,0.10357655040153883,0.014095270680520787,0.13253290801393705
1683,120,Q4,0.09154685288851988,0.13191400948417087,0.017379147556722853,0.17016412116383595
1684,120,Q5,0.21613966753774624,0.28192192328653004,0.02893391778637505,0.3316736955345373
1685,120,Business,0.4799777833333342,0.4847683708333345,0.0038547268798814383,0.4989715500000011
1686,120,Government,0.1024882,0.10295184857142857,0.00017585591890023145,0.1032382
1687,120,Susceptible,0.9166666666666666,0.9482857142857142,0.01724467120032319,0.98
1688,120,Infected,0.01,0.04142857142857143,0.017224672490460544,0.07333333333333332
1689,120,Recovered_Immune,0.01,0.01,0.0,0.01
1690,120,Death,0.0,0.00028571428571428574,0.0009331389496316869,0.0033333333333333327
1691,120,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1692,120,Hospitalization,0.0,0.0017142857142857142,0.002439285423783942,0.01
1693,120,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1694,121,Q1,0.03882404428334267,0.06919220983631612,0.011757237449567907,0.0991549649915309
1695,121,Q2,0.06141106025198141,0.08694414799912098,0.012086151260587579,0.10940639956573152
1696,121,Q3,0.07412210065774025,0.10357655040153883,0.014095270680520787,0.13253290801393705
1697,121,Q4,0.09154685288851988,0.13191400948417087,0.017379147556722853,0.17016412116383595
1698,121,Q5,0.21613966753774624,0.28192192328653004,0.02893391778637505,0.3316736955345373
1699,121,Business,0.4799777833333342,0.4847683708333345,0.0038547268798814383,0.4989715500000011
1700,121,Government,0.1024882,0.10295184857142857,0.00017585591890023145,0.1032382
1701,121,Susceptible,0.9166666666666666,0.9482857142857142,0.01724467120032319,0.98
1702,121,Infected,0.01,0.04142857142857143,0.017224672490460544,0.07333333333333332
1703,121,Recovered_Immune,0.01,0.01,0.0,0.01
1704,121,Death,0.0,0.00028571428571428574,0.0009331389496316869,0.0033333333333333327
1705,121,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1706,121,Hospitalization,0.0,0.0017142857142857142,0.002439285423783942,0.01
1707,121,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1708,122,Q1,0.03882404428334267,0.06919220983631612,0.011757237449567907,0.0991549649915309
1709,122,Q2,0.06141106025198141,0.08694414799912098,0.012086151260587579,0.10940639956573152
1710,122,Q3,0.07412210065774025,0.10357655040153883,0.014095270680520787,0.13253290801393705
1711,122,Q4,0.09154685288851988,0.13191400948417087,0.017379147556722853,0.17016412116383595
1712,122,Q5,0.21613966753774624,0.28192192328653004,0.02893391778637505,0.3316736955345373
1713,122,Business,0.4799777833333342,0.4847683708333345,0.0038547268798814383,0.4989715500000011
1714,122,Government,0.1024882,0.10295184857142857,0.00017585591890023145,0.1032382
1715,122,Susceptible,0.9166666666666666,0.9482857142857142,0.01724467120032319,0.98
1716,122,Infected,0.01,0.04142857142857143,0.017224672490460544,0.07333333333333332
1717,122,Recovered_Immune,0.01,0.01,0.0,0.01
1718,122,Death,0.0,0.00028571428571428574,0.0009331389496316869,0.0033333333333333327
1719,122,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1720,122,Hospitalization,0.0,0.0017142857142857142,0.002439285423783942,0.01
1721,122,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1722,123,Q1,0.03882404428334267,0.06919220983631612,0.011757237449567907,0.0991549649915309
1723,123,Q2,0.06141106025198141,0.08694414799912098,0.012086151260587579,0.10940639956573152
1724,123,Q3,0.07412210065774025,0.10357655040153883,0.014095270680520787,0.13253290801393705
1725,123,Q4,0.09154685288851988,0.13191400948417087,0.017379147556722853,0.17016412116383595
1726,123,Q5,0.21613966753774624,0.28192192328653004,0.02893391778637505,0.3316736955345373
1727,123,Business,0.4799777833333342,0.4847683708333345,0.0038547268798814383,0.4989715500000011
1728,123,Government,0.1024882,0.10295184857142857,0.00017585591890023145,0.1032382
1729,123,Susceptible,0.9166666666666666,0.9482857142857142,0.01724467120032319,0.98
1730,123,Infected,0.01,0.04142857142857143,0.017224672490460544,0.07333333333333332
1731,123,Recovered_Immune,0.01,0.01,0.0,0.01
1732,123,Death,0.0,0.00028571428571428574,0.0009331389496316869,0.0033333333333333327
1733,123,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1734,123,Hospitalization,0.0,0.0017142857142857142,0.002439285423783942,0.01
1735,123,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1736,124,Q1,0.03882404428334267,0.06919220983631612,0.011757237449567907,0.0991549649915309
1737,124,Q2,0.06141106025198141,0.08694414799912098,0.012086151260587579,0.10940639956573152
1738,124,Q3,0.07412210065774025,0.10357655040153883,0.014095270680520787,0.13253290801393705
1739,124,Q4,0.09154685288851988,0.13191400948417087,0.017379147556722853,0.17016412116383595
1740,124,Q5,0.21613966753774624,0.28192192328653004,0.02893391778637505,0.3316736955345373
1741,124,Business,0.4799777833333342,0.4847683708333345,0.0038547268798814383,0.4989715500000011
1742,124,Government,0.1024882,0.10295184857142857,0.00017585591890023145,0.1032382
1743,124,Susceptible,0.9166666666666666,0.9482857142857142,0.01724467120032319,0.98
1744,124,Infected,0.01,0.04142857142857143,0.017224672490460544,0.07333333333333332
1745,124,Recovered_Immune,0.01,0.01,0.0,0.01
1746,124,Death,0.0,0.00028571428571428574,0.0009331389496316869,0.0033333333333333327
1747,124,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1748,124,Hospitalization,0.0,0.0017142857142857142,0.002439285423783942,0.01
1749,124,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1750,125,Q1,0.03882404428334267,0.06919220983631612,0.011757237449567907,0.0991549649915309
1751,125,Q2,0.06141106025198141,0.08694414799912098,0.012086151260587579,0.10940639956573152
1752,125,Q3,0.07412210065774025,0.10357655040153883,0.014095270680520787,0.13253290801393705
1753,125,Q4,0.09154685288851988,0.13191400948417087,0.017379147556722853,0.17016412116383595
1754,125,Q5,0.21613966753774624,0.28192192328653004,0.02893391778637505,0.3316736955345373
1755,125,Business,0.4799777833333342,0.4847683708333345,0.0038547268798814383,0.4989715500000011
1756,125,Government,0.1024882,0.10295184857142857,0.00017585591890023145,0.1032382
1757,125,Susceptible,0.9166666666666666,0.9482857142857142,0.01724467120032319,0.98
1758,125,Infected,0.01,0.04142857142857143,0.017224672490460544,0.07333333333333332
1759,125,Recovered_Immune,0.01,0.01,0.0,0.01
1760,125,Death,0.0,0.00028571428571428574,0.0009331389496316869,0.0033333333333333327
1761,125,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1762,125,Hospitalization,0.0,0.0017142857142857142,0.002439285423783942,0.01
1763,125,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1764,126,Q1,0.03882404428334267,0.06919220983631612,0.011757237449567907,0.0991549649915309
1765,126,Q2,0.06141106025198141,0.08694414799912098,0.012086151260587579,0.10940639956573152
1766,126,Q3,0.07412210065774025,0.10357655040153883,0.014095270680520787,0.13253290801393705
1767,126,Q4,0.09154685288851988,0.13191400948417087,0.017379147556722853,0.17016412116383595
1768,126,Q5,0.21613966753774624,0.28192192328653004,0.02893391778637505,0.3316736955345373
1769,126,Business,0.4799777833333342,0.4847683708333345,0.0038547268798814383,0.4989715500000011
1770,126,Government,0.1024882,0.10295184857142857,0.00017585591890023145,0.1032382
1771,126,Susceptible,0.9166666666666666,0.9482857142857142,0.01724467120032319,0.98
1772,126,Infected,0.01,0.04142857142857143,0.017224672490460544,0.07333333333333332
1773,126,Recovered_Immune,0.01,0.01,0.0,0.01
1774,126,Death,0.0,0.00028571428571428574,0.0009331389496316869,0.0033333333333333327
1775,126,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1776,126,Hospitalization,0.0,0.0017142857142857142,0.002439285423783942,0.01
1777,126,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1778,127,Q1,0.03882404428334267,0.06919220983631612,0.011757237449567907,0.0991549649915309
1779,127,Q2,0.06141106025198141,0.08694414799912098,0.012086151260587579,0.10940639956573152
1780,127,Q3,0.07412210065774025,0.10357655040153883,0.014095270680520787,0.13253290801393705
1781,127,Q4,0.09154685288851988,0.13191400948417087,0.017379147556722853,0.17016412116383595
1782,127,Q5,0.21613966753774624,0.28192192328653004,0.02893391778637505,0.3316736955345373
1783,127,Business,0.4799777833333342,0.4847683708333345,0.0038547268798814383,0.4989715500000011
1784,127,Government,0.1024882,0.10295184857142857,0.00017585591890023145,0.1032382
1785,127,Susceptible,0.9166666666666666,0.9482857142857142,0.01724467120032319,0.98
1786,127,Infected,0.01,0.04142857142857143,0.017224672490460544,0.07333333333333332
1787,127,Recovered_Immune,0.01,0.01,0.0,0.01
1788,127,Death,0.0,0.00028571428571428574,0.0009331389496316869,0.0033333333333333327
1789,127,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1790,127,Hospitalization,0.0,0.0017142857142857142,0.002439285423783942,0.01
1791,127,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1792,128,Q1,0.038814127616676006,0.0691737782886971,0.011749337051509559,0.09914458999153086
1793,128,Q2,0.06140624775198141,0.08691944383245431,0.012087045306255574,0.10939185789906487
1794,128,Q3,0.07411639232440694,0.1035486827824912,0.014099026109769153,0.13252072051393704
1795,128,Q4,0.09147997788851993,0.13188957734131376,0.017388348536024025,0.17014764199716925
1796,128,Q5,0.2161152508710795,0.2818818474531968,0.028946852044829937,0.3316480913678708
1797,128,Business,0.4799433041666677,0.4848031273809534,0.0039341402773456135,0.4993511625000011
1798,128,Government,0.1024882,0.10295184857142857,0.00017585591890023142,0.1032382
1799,128,Susceptible,0.9166666666666666,0.9477142857142856,0.01756207003330972,0.98
1800,128,Infected,0.01,0.042,0.017533641134361438,0.07333333333333332
1801,128,Recovered_Immune,0.01,0.01,0.0,0.01
1802,128,Death,0.0,0.00028571428571428574,0.0009331389496316867,0.0033333333333333327
1803,128,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1804,128,Hospitalization,0.0,0.0017142857142857144,0.0024392854237839426,0.01
1805,128,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1806,129,Q1,0.038804210950009334,0.0691549353125066,0.01174139200868182,0.09913421499153087
1807,129,Q2,0.061401435251981426,0.08689875109435907,0.012087501224471496,0.10937731623239816
1808,129,Q3,0.07411068399107358,0.10351724944915787,0.014104682174191972,0.13250853301393706
1809,129,Q4,0.09146710288851992,0.13185540805559945,0.01740302537699999,0.17013116283050256
1810,129,Q5,0.21609083420441288,0.28181708590557764,0.02896769001270905,0.33159368720120397
1811,129,Business,0.479908825000001,0.4848722725000012,0.004065129268931146,0.4999647750000011
1812,129,Government,0.1024882,0.10295184857142857,0.00017585591890023142,0.1032382
1813,129,Susceptible,0.9166666666666666,0.9474285714285712,0.017603854453214992,0.98
1814,129,Infected,0.01,0.042285714285714295,0.01758013721476018,0.07333333333333332
1815,129,Recovered_Immune,0.01,0.01,0.0,0.01
1816,129,Death,0.0,0.00028571428571428574,0.0009331389496316867,0.0033333333333333327
1817,129,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1818,129,Hospitalization,0.0,0.0017142857142857144,0.0024392854237839426,0.01
1819,129,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1820,130,Q1,0.03879429428334266,0.06913667519345898,0.01173427194189846,0.09912383999153092
1821,130,Q2,0.06139662275198141,0.08687720121340667,0.012088950851850976,0.10936277456573154
1822,130,Q3,0.07410497565774024,0.10348417040153884,0.014108107103242475,0.13249634551393705
1823,130,Q4,0.09129222788851987,0.1318188044841709,0.017427779346788616,0.17011468366383595
1824,130,Q5,0.21606641753774625,0.28175143292938715,0.028990763876372,0.3315584830345373
1825,130,Business,0.4798743458333343,0.4849466633333346,0.004195785493953901,0.5006215875000011
1826,130,Government,0.1024882,0.10295184857142857,0.00017585591890023142,0.1032382
1827,130,Susceptible,0.9133333333333332,0.9467619047619048,0.01803850756304525,0.98
1828,130,Infected,0.01,0.04295238095238095,0.018025932440870064,0.07666666666666666
1829,130,Recovered_Immune,0.01,0.01,0.0,0.01
1830,130,Death,0.0,0.00028571428571428574,0.0009331389496316867,0.0033333333333333327
1831,130,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1832,130,Hospitalization,0.0,0.0017142857142857144,0.0024392854237839426,0.01
1833,130,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1834,131,Q1,0.03878437761667601,0.06911577507441137,0.011728546854919544,0.0991134649915309
1835,131,Q2,0.06139181025198141,0.08685194847531147,0.012089792607266095,0.1093482328990649
1836,131,Q3,0.0740992673244069,0.1034502342110626,0.01411843385273251,0.13248415801393704
1837,131,Q4,0.09127935288851992,0.1317865894841709,0.017443984252482475,0.17009820449716925
1838,131,Q5,0.2160420008710795,0.2816903056674824,0.029007658858167376,0.3314944788678708
1839,131,Business,0.4798398666666677,0.4850193398809536,0.004322206887638559,0.5012520000000011
1840,131,Government,0.1024882,0.10295184857142857,0.00017585591890023142,0.1032382
1841,131,Susceptible,0.9133333333333332,0.946,0.018632622015556568,0.98
1842,131,Infected,0.01,0.04371428571428571,0.018615089093262847,0.07666666666666666
1843,131,Recovered_Immune,0.01,0.01,0.0,0.01
1844,131,Death,0.0,0.00028571428571428574,0.0009331389496316867,0.0033333333333333327
1845,131,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1846,131,Hospitalization,0.0,0.0017142857142857144,0.0024392854237839426,0.01
1847,131,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1848,132,Q1,0.03877446095000933,0.06910156066964945,0.011727559911403451,0.0991030899915309
1849,132,Q2,0.06138699775198143,0.08683567859435908,0.012085337950410823,0.10933369123239818
1850,132,Q3,0.07409355899107356,0.10341794373487212,0.014119652990151313,0.13247197051393705
1851,132,Q4,0.09126647788851994,0.13174573448417087,0.017458245509901032,0.1700817253305026
1852,132,Q5,0.2160175842044128,0.2816402526912919,0.029021845733795845,0.33146887470120395
1853,132,Business,0.4798398666666677,0.4851112255952393,0.004371652452441515,0.5014608000000012
1854,132,Government,0.1024882,0.10295184857142857,0.00017585591890023142,0.1032382
1855,132,Susceptible,0.9133333333333332,0.946,0.018632622015556568,0.98
1856,132,Infected,0.01,0.04371428571428571,0.018615089093262847,0.07666666666666666
1857,132,Recovered_Immune,0.01,0.01,0.0,0.01
1858,132,Death,0.0,0.00028571428571428574,0.0009331389496316867,0.0033333333333333327
1859,132,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1860,132,Hospitalization,0.0,0.0017142857142857144,0.0024392854237839426,0.01
1861,132,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1862,133,Q1,0.03876454428334267,0.0690821691220304,0.011720252674039524,0.09909271499153094
1863,133,Q2,0.061382185251981414,0.08681114585626383,0.012089191704874316,0.10931914956573156
1864,133,Q3,0.07408785065774025,0.10338249897296738,0.01412098254627539,0.13245978301393704
1865,133,Q4,0.09125360288851993,0.13171825091274236,0.01746988643144486,0.17006524616383592
1866,133,Q5,0.21599316753774614,0.28159907971510145,0.029033587841449444,0.3314336705345374
1867,133,Business,0.4798053875000011,0.4851584964285728,0.004461499611005532,0.5018776125000012
1868,133,Government,0.1024882,0.10295184857142857,0.00017585591890023142,0.1032382
1869,133,Susceptible,0.9133333333333332,0.9459047619047621,0.018688519764150844,0.98
1870,133,Infected,0.01,0.043809523809523805,0.018672496660041855,0.07666666666666666
1871,133,Recovered_Immune,0.01,0.01,0.0,0.01
1872,133,Death,0.0,0.00028571428571428574,0.0009331389496316867,0.0033333333333333327
1873,133,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1874,133,Hospitalization,0.0,0.0017142857142857144,0.0024392854237839426,0.01
1875,133,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1876,134,Q1,0.038754627616676016,0.06906058328869706,0.011715267052873473,0.09908233999153092
1877,134,Q2,0.061377372751981414,0.08678555026102575,0.012088489439603856,0.10930460789906488
1878,134,Q3,0.07408214232440692,0.10334472278249117,0.014131664907314325,0.13244759551393706
1879,134,Q4,0.09115072788851993,0.13168085876988522,0.017492551997043228,0.17004876699716928
1880,134,Q5,0.2159687508710795,0.2815474838817681,0.029050302413652456,0.33140806636787074
1881,134,Business,0.4797709083333344,0.4852316872619061,0.0045775372218594184,0.5025380250000013
1882,134,Government,0.1024882,0.10295184857142857,0.00017585591890023142,0.1032382
1883,134,Susceptible,0.9133333333333332,0.9454285714285716,0.018975100046342508,0.98
1884,134,Infected,0.01,0.04428571428571428,0.01894974856090555,0.07666666666666666
1885,134,Recovered_Immune,0.01,0.01,0.0,0.01
1886,134,Death,0.0,0.00028571428571428574,0.0009331389496316867,0.0033333333333333327
1887,134,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1888,134,Hospitalization,0.0,0.0017142857142857144,0.0024392854237839426,0.01
1889,134,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1890,135,Q1,0.03874471095000933,0.06903831174107801,0.01170925035333891,0.09907196499153093
1891,135,Q2,0.06137256025198143,0.08675752038007334,0.012086352330607585,0.1092900662323982
1892,135,Q3,0.07407643399107358,0.103307906592015,0.014134552665551432,0.13243540801393705
1893,135,Q4,0.09097585288851992,0.13164411805559947,0.017516877999666815,0.17003228783050262
1894,135,Q5,0.21594433420441275,0.2814872480484347,0.029061511177372525,0.33132486220120394
1895,135,Business,0.4797556291666678,0.485315026666668,0.004698152176883735,0.5030940375000013
1896,135,Government,0.1024882,0.10295184857142857,0.00017585591890023142,0.1032382
1897,135,Susceptible,0.91,0.9449523809523808,0.019524041810464857,0.98
1898,135,Infected,0.01,0.04476190476190476,0.01950638014120385,0.08
1899,135,Recovered_Immune,0.01,0.01,0.0,0.01
1900,135,Death,0.0,0.00028571428571428574,0.0009331389496316867,0.0033333333333333327
1901,135,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1902,135,Hospitalization,0.0,0.0017142857142857144,0.0024392854237839426,0.01
1903,135,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1904,136,Q1,0.03873479428334268,0.06902594876488752,0.011708225047489671,0.09906158999153096
1905,136,Q2,0.06136774775198142,0.08673936478483528,0.012077584089216605,0.10927552456573154
1906,136,Q3,0.07407072565774024,0.10328233611582452,0.0141353184210941,0.13242322051393704
1907,136,Q4,0.09096297788851992,0.1316178344841709,0.017524812606648725,0.17001580866383592
1908,136,Q5,0.21591991753774614,0.28143829221510136,0.029073843950005694,0.3312608580345373
1909,136,Business,0.4797844291666678,0.4853845580952394,0.004746935684188984,0.5033532375000013
1910,136,Government,0.1024882,0.10295184857142857,0.00017585591890023142,0.1032382
1911,136,Susceptible,0.91,0.9448571428571428,0.019491029391937448,0.98
1912,136,Infected,0.01,0.04485714285714285,0.019474735071945116,0.08
1913,136,Recovered_Immune,0.01,0.01,0.0,0.01
1914,136,Death,0.0,0.00028571428571428574,0.0009331389496316867,0.0033333333333333327
1915,136,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1916,136,Hospitalization,0.0,0.0017142857142857144,0.0024392854237839426,0.01
1917,136,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1918,137,Q1,0.03872487761667602,0.06901132293155418,0.011707398397152315,0.09905121499153094
1919,137,Q2,0.061362935251981415,0.08672110633245429,0.012075976267969824,0.1092609828990649
1920,137,Q3,0.07406501732440691,0.10325388563963404,0.014137954607446669,0.13241103301393706
1921,137,Q4,0.09095010288851993,0.1315959737698852,0.017531863607539132,0.16999932949716925
1922,137,Q5,0.2158955008710795,0.2813992792389109,0.029079424994231436,0.3311704538678707
1923,137,Business,0.4797844291666678,0.4854449695238109,0.0047781089957556035,0.5033532375000013
1924,137,Government,0.1024882,0.10295184857142857,0.00017585591890023142,0.1032382
1925,137,Susceptible,0.91,0.9448571428571428,0.019491029391937448,0.98
1926,137,Infected,0.01,0.04485714285714285,0.019474735071945116,0.08
1927,137,Recovered_Immune,0.01,0.01,0.0,0.01
1928,137,Death,0.0,0.00028571428571428574,0.0009331389496316867,0.0033333333333333327
1929,137,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1930,137,Hospitalization,0.0,0.0017142857142857144,0.0024392854237839426,0.01
1931,137,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1932,138,Q1,0.038714960950009335,0.068998274241078,0.011704477283314077,0.09904083999153096
1933,138,Q2,0.06135812275198142,0.08669746502293048,0.012061597447765773,0.10903044123239823
1934,138,Q3,0.07405930899107359,0.10323188087772928,0.014137703049393447,0.13239884551393702
1935,138,Q4,0.09093722788851996,0.13158100448417087,0.017531900206419888,0.16998285033050264
1936,138,Q5,0.2158710842044128,0.28135560340557764,0.02907439646517268,0.33086404970120403
1937,138,Business,0.4797844291666678,0.4855005123809539,0.004783973945561407,0.5033532375000013
1938,138,Government,0.1024882,0.10295184857142857,0.00017585591890023142,0.1032382
1939,138,Susceptible,0.91,0.9448571428571428,0.019491029391937448,0.98
1940,138,Infected,0.01,0.04485714285714285,0.019474735071945116,0.08
1941,138,Recovered_Immune,0.01,0.01,0.0,0.01
1942,138,Death,0.0,0.00028571428571428574,0.0009331389496316867,0.0033333333333333327
1943,138,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1944,138,Hospitalization,0.0,0.0017142857142857144,0.0024392854237839426,0.01
1945,138,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1946,139,Q1,0.038705044283342684,0.06898961412203038,0.011702876965303576,0.09903046499153098
1947,139,Q2,0.06135331025198142,0.08668013228483526,0.012063149110691009,0.10901589956573156
1948,139,Q3,0.07405360065774026,0.10321508754439594,0.014135144395617912,0.13238665801393704
1949,139,Q4,0.09092435288851992,0.13156438948417087,0.017529652121508924,0.16996637116383592
1950,139,Q5,0.21584666753774615,0.28131803042938713,0.029080972621997513,0.3308384455345373
1951,139,Business,0.4797844291666678,0.48553568952381104,0.004795098302606885,0.5033532375000013
1952,139,Government,0.1024882,0.10295184857142857,0.00017585591890023142,0.1032382
1953,139,Susceptible,0.91,0.9448571428571428,0.019491029391937448,0.98
1954,139,Infected,0.01,0.04485714285714285,0.019474735071945116,0.08
1955,139,Recovered_Immune,0.01,0.01,0.0,0.01
1956,139,Death,0.0,0.00028571428571428574,0.0009331389496316867,0.0033333333333333327
1957,139,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1958,139,Hospitalization,0.0,0.0017142857142857144,0.0024392854237839426,0.01
1959,139,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1960,140,Q1,0.038695127616676005,0.06897478257441132,0.011700602547482187,0.09902008999153096
1961,140,Q2,0.06134849775198142,0.08665529097531144,0.012061582866263071,0.1089773578990649
1962,140,Q3,0.07404789232440692,0.10319945992534832,0.014133586050639382,0.13237447051393705
1963,140,Q4,0.09091147788851993,0.13153649448417087,0.017541163683974827,0.1699498919971693
1964,140,Q5,0.21582225087107945,0.281282548881768,0.02909067203932545,0.3308128413678707
1965,140,Business,0.4797844291666678,0.485592569523811,0.0048042815773498785,0.5033532375000013
1966,140,Government,0.1024882,0.10295184857142857,0.00017585591890023142,0.1032382
1967,140,Susceptible,0.91,0.9448571428571428,0.019491029391937448,0.98
1968,140,Infected,0.01,0.04485714285714285,0.019474735071945116,0.08
1969,140,Recovered_Immune,0.01,0.01,0.0,0.01
1970,140,Death,0.0,0.00028571428571428574,0.0009331389496316867,0.0033333333333333327
1971,140,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1972,140,Hospitalization,0.0,0.0017142857142857144,0.0024392854237839426,0.01
1973,140,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1974,141,Q1,0.03868521095000934,0.06895748245536375,0.011698001022897288,0.09900971499153097
1975,141,Q2,0.061343685251981424,0.08663250680864477,0.012057060460867026,0.10894481623239824
1976,141,Q3,0.07404218399107358,0.10317656373487212,0.014132427810176,0.13236228301393702
1977,141,Q4,0.09089860288851996,0.1315116851984566,0.017544827754917426,0.16993341283050264
1978,141,Q5,0.2157978342044128,0.2812328387627204,0.02909588366595145,0.3307872372012041
1979,141,Business,0.4797844291666678,0.4856682723809538,0.0048184565720789,0.5033532375000013
1980,141,Government,0.1024882,0.10295184857142857,0.00017585591890023142,0.1032382
1981,141,Susceptible,0.91,0.9448571428571428,0.019491029391937448,0.98
1982,141,Infected,0.01,0.04485714285714285,0.019474735071945116,0.08
1983,141,Recovered_Immune,0.01,0.01,0.0,0.01
1984,141,Death,0.0,0.00028571428571428574,0.0009331389496316867,0.0033333333333333327
1985,141,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
1986,141,Hospitalization,0.0,0.0017142857142857144,0.0024392854237839426,0.01
1987,141,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
1988,142,Q1,0.03867529428334268,0.06893881090774467,0.011691098505210504,0.09899933999153103
1989,142,Q2,0.06133887275198144,0.08661009978483525,0.0120550692791833,0.1089302745657316
1990,142,Q3,0.07403647565774027,0.10316415897296737,0.014130743239498087,0.13235009551393698
1991,142,Q4,0.09088572788851992,0.13148937876988515,0.017552158277712795,0.16991693366383592
1992,142,Q5,0.21577341753774607,0.2811957115008156,0.029098287699701488,0.3307616330345373
1993,142,Business,0.4797844291666678,0.4857193923809538,0.004826378155314397,0.5033532375000013
1994,142,Government,0.1024882,0.10295184857142857,0.00017585591890023142,0.1032382
1995,142,Susceptible,0.91,0.9448571428571428,0.019491029391937448,0.98
1996,142,Infected,0.01,0.04485714285714285,0.019474735071945116,0.08
1997,142,Recovered_Immune,0.01,0.01,0.0,0.01
1998,142,Death,0.0,0.00028571428571428574,0.0009331389496316867,0.0033333333333333327
1999,142,Asymptomatic,0.99,0.9979047619047621,0.0027701027756664737,1.0
2000,142,Hospitalization,0.0,0.0017142857142857144,0.0024392854237839426,0.01
2001,142,Severe,0.0,9.523809523809524e-05,0.0005553287518900288,0.0033333333333333327
2002,143,Q1,0.03866537761667601,0.06892233364583991,0.01169063774787636,0.09898896499153098
2003,143,Q2,0.06133406025198144,0.08658649276102573,0.01204861856720388,0.10890973289906493
2004,143,Q3,0.07403076732440693,0.10314709135391976,0.01412785830846208,0.13233790801393702
2005,143,Q4,0.09087285288851993,0.13146823805559946,0.017562359017840902,0.1699004544971693
2006,143,Q5,0.21562900087107945,0.2811519670960537,0.02910459899127913,0.3307360288678707
2007,143,Business,0.4797844291666678,0.4857796323809538,0.004830630837731118,0.5033532375000013
2008,143,Government,0.1024882,0.10295184857142857,0.00017585591890023142,0.1032382
